spot,sampleTime,name,value
Busarakhan,2008/11/17,Total nitrogen,1.36
Busarakhan,2008/12/5,Total nitrogen,1.23
Busarakhan,2008/12/15,Total nitrogen,1.07
Busarakhan,2009/1/24,Total nitrogen,1.7
Busarakhan,2009/2/14,Total nitrogen,3.2
Busarakhan,2009/3/27,Total nitrogen,2.47
Busarakhan,2009/4/25,Total nitrogen,2.07
Busarakhan,2009/5/25,Total nitrogen,1.87
Busarakhan,2009/6/28,Total nitrogen,3.22
Busarakhan,2009/7/26,Total nitrogen,2.58
Busarakhan,2009/8/28,Total nitrogen,1.94
Busarakhan,2009/9/24,Total nitrogen,2.15
Busarakhan,2009/10/30,Total nitrogen,2.16
Busarakhan,2009/11/14,Total nitrogen,1.9
Busarakhan,2009/12/19,Total nitrogen,2.16
Busarakhan,2010/1/24,Total nitrogen,2.9
Busarakhan,2010/2/14,Total nitrogen,2.44
Busarakhan,2010/3/20,Total nitrogen,1.02
Busarakhan,2010/4/18,Total nitrogen,2.1
Busarakhan,2010/5/22,Total nitrogen,2.2
Busarakhan,2010/6/13,Total nitrogen,2.91
Busarakhan,2010/7/22,Total nitrogen,2.21
Busarakhan,2010/8/28,Total nitrogen,2.33
Busarakhan,2010/9/30,Total nitrogen,0.8
Busarakhan,2010/10/29,Total nitrogen,1.71
Busarakhan,2010/11/27,Total nitrogen,2.28
Busarakhan,2010/12/9,Total nitrogen,2.36
Busarakhan,2011/1/30,Total nitrogen,3.03
Busarakhan,2011/2/26,Total nitrogen,3.13
Busarakhan,2011/3/26,Total nitrogen,1.8
Busarakhan,2011/4/13,Total nitrogen,1.85
Busarakhan,2011/5/27,Total nitrogen,2.37
Busarakhan,2011/6/29,Total nitrogen,2.79
Busarakhan,2011/8/3,Total nitrogen,1.39
Busarakhan,2011/8/28,Total nitrogen,2.45
Busarakhan,2011/9/23,Total nitrogen,2.86
Busarakhan,2011/11/3,Total nitrogen,2.4
Busarakhan,2011/11/16,Total nitrogen,1.9
Busarakhan,2011/12/8,Total nitrogen,1.61
Busarakhan,2012/2/4,Total nitrogen,2.44
Busarakhan,2012/2/11,Total nitrogen,3.2
Busarakhan,2012/2/18,Total nitrogen,2.52
Busarakhan,2012/2/24,Total nitrogen,1.95
Busarakhan,2012/3/16,Total nitrogen,2.73
Busarakhan,2012/3/25,Total nitrogen,2.12
Busarakhan,2012/4/26,Total nitrogen,1.64
Busarakhan,2012/4/29,Total nitrogen,1.68
Busarakhan,2012/5/26,Total nitrogen,1.6
Busarakhan,2012/5/31,Total nitrogen,1.66
Busarakhan,2012/7/20,Total nitrogen,1.1
Busarakhan,2012/7/23,Total nitrogen,1.19
Busarakhan,2012/7/27,Total nitrogen,1
Busarakhan,2012/7/30,Total nitrogen,5.23
Busarakhan,2012/8/25,Total nitrogen,1
Busarakhan,2012/10/7,Total nitrogen,1.47
Busarakhan,2012/10/11,Total nitrogen,1.53
Busarakhan,2012/10/27,Total nitrogen,1.87
Busarakhan,2012/10/29,Total nitrogen,1.74
Busarakhan,2012/11/4,Total nitrogen,2.25
Busarakhan,2012/11/15,Total nitrogen,2.62
Busarakhan,2012/11/22,Total nitrogen,2.45
Busarakhan,2012/12/8,Total nitrogen,2.04
Busarakhan,2012/12/30,Total nitrogen,2.27
Busarakhan,2013/1/11,Total nitrogen,2.37
Busarakhan,2013/2/4,Total nitrogen,2.52
Busarakhan,2013/2/16,Total nitrogen,2.25
Busarakhan,2013/2/25,Total nitrogen,2.14
Busarakhan,2013/3/24,Total nitrogen,2.94
Busarakhan,2013/3/30,Total nitrogen,2.82
Busarakhan,2013/4/20,Total nitrogen,2.71
Busarakhan,2013/4/29,Total nitrogen,2.66
Busarakhan,2013/5/19,Total nitrogen,2.3
Busarakhan,2013/6/2,Total nitrogen,2.28
Busarakhan,2013/6/21,Total nitrogen,2.22
Busarakhan,2013/6/30,Total nitrogen,3.19
Busarakhan,2013/7/19,Total nitrogen,1.44
Busarakhan,2013/7/29,Total nitrogen,0.675
Busarakhan,2013/8/8,Total nitrogen,0.96
Busarakhan,2013/8/23,Total nitrogen,1.09
Busarakhan,2013/9/12,Total nitrogen,1.77
Busarakhan,2013/9/26,Total nitrogen,1.11
Busarakhan,2013/10/25,Total nitrogen,1.414
Busarakhan,2013/11/2,Total nitrogen,1.91
Busarakhan,2013/11/4,Total nitrogen,1.29
Busarakhan,2013/11/17,Total nitrogen,1.34
Busarakhan,2013/11/22,Total nitrogen,1.41
Busarakhan,2013/12/9,Total nitrogen,1.45
Busarakhan,2013/12/19,Total nitrogen,1.67
Busarakhan,2013/12/27,Total nitrogen,1.52
Busarakhan,2014/1/24,Total nitrogen,1.44
Busarakhan,2014/3/12,Total nitrogen,2.44
Busarakhan,2014/3/15,Total nitrogen,2.07
Busarakhan,2014/3/21,Total nitrogen,2.05
Busarakhan,2014/4/6,Total nitrogen,1.7
Busarakhan,2014/4/18,Total nitrogen,2.13
Busarakhan,2014/5/2,Total nitrogen,2.11
Busarakhan,2014/5/14,Total nitrogen,2.47
Busarakhan,2014/5/28,Total nitrogen,2.46
Busarakhan,2014/6/5,Total nitrogen,1.82
Busarakhan,2014/6/11,Total nitrogen,1.92
Busarakhan,2014/7/12,Total nitrogen,1.02
Busarakhan,2014/8/9,Total nitrogen,1.02
Busarakhan,2014/8/22,Total nitrogen,1.2
Busarakhan,2014/8/27,Total nitrogen,1.59
Busarakhan,2014/9/3,Total nitrogen,1.454
Busarakhan,2014/9/10,Total nitrogen,1.3
Busarakhan,2014/9/18,Total nitrogen,1.36
Busarakhan,2014/11/2,Total nitrogen,1.95
Busarakhan,2014/11/13,Total nitrogen,1.86
Busarakhan,2014/11/21,Total nitrogen,1.86
Busarakhan,2014/12/6,Total nitrogen,2.14
Busarakhan,2014/12/11,Total nitrogen,2.17
Busarakhan,2014/12/13,Total nitrogen,2.07
Busarakhan,2015/1/16,Total nitrogen,2.32
Busarakhan,2015/1/31,Total nitrogen,2.53
Busarakhan,2015/2/14,Total nitrogen,3.61
Busarakhan,2015/2/27,Total nitrogen,3.36
Busarakhan,2015/3/15,Total nitrogen,3.52
Busarakhan,2015/3/21,Total nitrogen,3.11
Busarakhan,2015/4/10,Total nitrogen,3.38
Busarakhan,2015/4/23,Total nitrogen,3.12
Busarakhan,2015/5/10,Total nitrogen,2.36
Busarakhan,2015/5/27,Total nitrogen,1.52
Busarakhan,2015/6/6,Total nitrogen,2.29
Busarakhan,2015/6/17,Total nitrogen,1.99
Busarakhan,2015/7/12,Total nitrogen,1.92
Busarakhan,2015/7/23,Total nitrogen,2.2
Busarakhan,2015/8/1,Total nitrogen,1.49
Busarakhan,2015/8/9,Total nitrogen,0.99
Busarakhan,2015/8/21,Total nitrogen,1.31
Busarakhan,2015/9/9,Total nitrogen,1.783
Busarakhan,2015/9/22,Total nitrogen,1.385
Busarakhan,2015/10/8,Total nitrogen,2.36
Busarakhan,2015/10/15,Total nitrogen,1.95
Busarakhan,2015/11/11,Total nitrogen,1.73
Busarakhan,2015/11/18,Total nitrogen,1.519
Busarakhan,2015/11/28,Total nitrogen,1.54
Busarakhan,2015/12/9,Total nitrogen,1.98
Busarakhan,2015/12/19,Total nitrogen,1.91
Busarakhan,2016/1/14,Total nitrogen,2.45
Busarakhan,2016/2/6,Total nitrogen,2.39
Busarakhan,2016/2/11,Total nitrogen,2.42
Busarakhan,2016/2/26,Total nitrogen,2.41
Busarakhan,2016/3/11,Total nitrogen,2.83
Busarakhan,2016/3/20,Total nitrogen,2.46
Busarakhan,2016/4/8,Total nitrogen,2.14
Busarakhan,2016/4/24,Total nitrogen,1.94
Busarakhan,2016/5/14,Total nitrogen,1.54
Busarakhan,2016/5/26,Total nitrogen,1.69
Busarakhan,2016/6/16,Total nitrogen,1.157
Busarakhan,2016/6/26,Total nitrogen,1.59
Busarakhan,2016/7/14,Total nitrogen,1.44
Busarakhan,2016/7/20,Total nitrogen,1.538
Busarakhan,2016/7/24,Total nitrogen,1.92
Busarakhan,2016/8/11,Total nitrogen,2.22
Busarakhan,2016/8/19,Total nitrogen,1.11
Busarakhan,2016/9/9,Total nitrogen,1.18
Busarakhan,2016/9/17,Total nitrogen,1.66
Busarakhan,2016/9/24,Total nitrogen,1.124
Busarakhan,2016/10/15,Total nitrogen,1.36
Busarakhan,2016/10/27,Total nitrogen,1.212
Busarakhan,2016/11/12,Total nitrogen,0.981
Busarakhan,2016/11/25,Total nitrogen,1.54
Busarakhan,2016/12/8,Total nitrogen,2.13
Busarakhan,2016/12/17,Total nitrogen,1.26
Busarakhan,1998/10/29,Total phosphorus,0.13
Busarakhan,1998/11/28,Total phosphorus,0.16
Busarakhan,1998/12/19,Total phosphorus,0.1
Busarakhan,1999/1/27,Total phosphorus,0.1
Busarakhan,1999/2/20,Total phosphorus,0.15
Busarakhan,1999/3/19,Total phosphorus,0.04
Busarakhan,1999/4/23,Total phosphorus,0.21
Busarakhan,1999/5/27,Total phosphorus,0.16
Busarakhan,1999/6/22,Total phosphorus,0.12
Busarakhan,1999/7/24,Total phosphorus,0.08
Busarakhan,1999/8/30,Total phosphorus,0.1
Busarakhan,1999/9/18,Total phosphorus,0.28
Busarakhan,1999/10/22,Total phosphorus,0.09
Busarakhan,1999/11/20,Total phosphorus,0.07
Busarakhan,1999/12/10,Total phosphorus,0.06
Busarakhan,2000/1/15,Total phosphorus,0.05
Busarakhan,2000/2/19,Total phosphorus,0.02
Busarakhan,2000/3/19,Total phosphorus,0.09
Busarakhan,2000/4/29,Total phosphorus,0.19
Busarakhan,2000/5/27,Total phosphorus,0.04
Busarakhan,2000/6/26,Total phosphorus,0.09
Busarakhan,2000/7/28,Total phosphorus,0.02
Busarakhan,2000/8/28,Total phosphorus,0.17
Busarakhan,2000/9/24,Total phosphorus,0.05
Busarakhan,2000/10/18,Total phosphorus,0.12
Busarakhan,2000/11/24,Total phosphorus,0.08
Busarakhan,2000/12/4,Total phosphorus,0.08
Busarakhan,2001/1/17,Total phosphorus,0.14
Busarakhan,2001/2/18,Total phosphorus,0.09
Busarakhan,2001/3/31,Total phosphorus,0.09
Busarakhan,2001/4/29,Total phosphorus,0.08
Busarakhan,2001/5/28,Total phosphorus,0.02
Busarakhan,2001/6/21,Total phosphorus,0.11
Busarakhan,2001/7/28,Total phosphorus,0.06
Busarakhan,2001/8/28,Total phosphorus,0.11
Busarakhan,2001/9/23,Total phosphorus,0.04
Busarakhan,2002/1/24,Total phosphorus,0.21
Busarakhan,2002/1/25,Total phosphorus,0.23
Busarakhan,2002/1/26,Total phosphorus,0.14
Busarakhan,2002/2/2,Total phosphorus,0.03
Busarakhan,2002/3/29,Total phosphorus,0.03
Busarakhan,2002/4/20,Total phosphorus,0.02
Busarakhan,2002/5/18,Total phosphorus,0.02
Busarakhan,2002/6/22,Total phosphorus,0.02
Busarakhan,2002/7/26,Total phosphorus,0.04
Busarakhan,2002/8/22,Total phosphorus,0.04
Busarakhan,2002/9/12,Total phosphorus,0.05
Busarakhan,2002/10/12,Total phosphorus,0.12
Busarakhan,2002/10/26,Total phosphorus,0.09
Busarakhan,2002/12/15,Total phosphorus,0.03
Busarakhan,2003/2/28,Total phosphorus,0.023
Busarakhan,2003/3/30,Total phosphorus,0.029
Busarakhan,2003/4/26,Total phosphorus,0.034
Busarakhan,2003/5/22,Total phosphorus,0.032
Busarakhan,2003/6/28,Total phosphorus,0.009
Busarakhan,2003/7/12,Total phosphorus,0.04
Busarakhan,2003/8/20,Total phosphorus,0.076
Busarakhan,2003/9/16,Total phosphorus,0.168
Busarakhan,2003/10/9,Total phosphorus,0.27
Busarakhan,2003/11/22,Total phosphorus,0.098
Busarakhan,2003/12/19,Total phosphorus,0.05
Busarakhan,2004/1/23,Total phosphorus,0.035
Busarakhan,2004/9/4,Total phosphorus,0.055
Busarakhan,2004/10/21,Total phosphorus,0.239
Busarakhan,2004/12/3,Total phosphorus,0.162
Busarakhan,2005/1/22,Total phosphorus,0.177
Busarakhan,2005/2/20,Total phosphorus,0.123
Busarakhan,2005/3/24,Total phosphorus,0.035
Busarakhan,2005/4/24,Total phosphorus,0.122
Busarakhan,2005/5/29,Total phosphorus,0.015
Busarakhan,2005/7/24,Total phosphorus,0.115
Busarakhan,2005/8/14,Total phosphorus,0.095
Busarakhan,2005/9/24,Total phosphorus,0.038
Busarakhan,2005/10/23,Total phosphorus,0.098
Busarakhan,2005/11/24,Total phosphorus,0.1
Busarakhan,2005/12/22,Total phosphorus,0.06
Busarakhan,2006/1/28,Total phosphorus,0.043
Busarakhan,2006/2/25,Total phosphorus,0.19
Busarakhan,2006/3/23,Total phosphorus,0.196
Busarakhan,2006/4/27,Total phosphorus,0.192
Busarakhan,2006/5/31,Total phosphorus,0.059
Busarakhan,2006/6/25,Total phosphorus,0.048
Busarakhan,2006/7/16,Total phosphorus,0.241
Busarakhan,2006/8/13,Total phosphorus,0.101
Busarakhan,2006/9/22,Total phosphorus,0.094
Busarakhan,2006/10/6,Total phosphorus,0.576
Busarakhan,2006/11/22,Total phosphorus,0.386
Busarakhan,2006/12/13,Total phosphorus,0.081
Busarakhan,2007/1/24,Total phosphorus,0.087
Busarakhan,2007/2/22,Total phosphorus,0.1
Busarakhan,2007/3/28,Total phosphorus,0.098
Busarakhan,2007/4/20,Total phosphorus,0.124
Busarakhan,2007/5/26,Total phosphorus,0.782
Busarakhan,2007/6/23,Total phosphorus,0.101
Busarakhan,2007/7/22,Total phosphorus,0.048
Busarakhan,2007/8/25,Total phosphorus,0.066
Busarakhan,2007/9/29,Total phosphorus,0.159
Busarakhan,2007/10/26,Total phosphorus,0.309
Busarakhan,2007/11/28,Total phosphorus,0.242
Busarakhan,2007/12/22,Total phosphorus,0.109
Busarakhan,2008/3/30,Total phosphorus,0.077
Busarakhan,2008/5/3,Total phosphorus,0.086
Busarakhan,2008/5/30,Total phosphorus,0.079
Busarakhan,2008/6/26,Total phosphorus,0.439
Busarakhan,2008/7/12,Total phosphorus,0.148
Busarakhan,2008/8/11,Total phosphorus,0.072
Busarakhan,2008/9/21,Total phosphorus,0.112
Busarakhan,2008/10/19,Total phosphorus,0.0818
Busarakhan,2008/11/17,Total phosphorus,0.067
Busarakhan,2008/12/5,Total phosphorus,0.0947
Busarakhan,2008/12/15,Total phosphorus,0.093
Busarakhan,2009/1/24,Total phosphorus,0.095
Busarakhan,2009/2/14,Total phosphorus,0.111
Busarakhan,2009/3/27,Total phosphorus,0.042
Busarakhan,2009/4/25,Total phosphorus,0.065
Busarakhan,2009/5/25,Total phosphorus,0.0945
Busarakhan,2009/6/28,Total phosphorus,0.01
Busarakhan,2009/7/26,Total phosphorus,0.1357
Busarakhan,2009/8/28,Total phosphorus,0.646
Busarakhan,2009/9/24,Total phosphorus,0.367
Busarakhan,2009/10/30,Total phosphorus,0.059
Busarakhan,2009/11/14,Total phosphorus,0.063
Busarakhan,2009/12/19,Total phosphorus,0.0227
Busarakhan,2010/1/24,Total phosphorus,0.1011
Busarakhan,2010/2/14,Total phosphorus,0.0273
Busarakhan,2010/3/20,Total phosphorus,0.031
Busarakhan,2010/4/18,Total phosphorus,0.1479
Busarakhan,2010/5/22,Total phosphorus,0.017
Busarakhan,2010/6/13,Total phosphorus,0.068
Busarakhan,2010/7/22,Total phosphorus,0.034
Busarakhan,2010/8/28,Total phosphorus,0.037
Busarakhan,2010/9/30,Total phosphorus,0.023
Busarakhan,2010/10/29,Total phosphorus,0.056
Busarakhan,2010/11/27,Total phosphorus,0.044
Busarakhan,2010/12/9,Total phosphorus,0.101
Busarakhan,2011/1/30,Total phosphorus,0.156
Busarakhan,2011/2/26,Total phosphorus,0.052
Busarakhan,2011/3/26,Total phosphorus,0.049
Busarakhan,2011/4/13,Total phosphorus,0.038
Busarakhan,2011/5/27,Total phosphorus,0.055
Busarakhan,2011/6/29,Total phosphorus,0.039
Busarakhan,2011/8/3,Total phosphorus,0.038
Busarakhan,2011/8/28,Total phosphorus,0.056
Busarakhan,2011/9/23,Total phosphorus,0.038
Busarakhan,2011/11/3,Total phosphorus,0.095
Busarakhan,2011/11/16,Total phosphorus,0.056
Busarakhan,2011/12/8,Total phosphorus,0.084
Busarakhan,2012/2/4,Total phosphorus,0.045
Busarakhan,2012/2/11,Total phosphorus,0.057
Busarakhan,2012/2/18,Total phosphorus,0.056
Busarakhan,2012/2/24,Total phosphorus,0.02
Busarakhan,2012/3/16,Total phosphorus,0.267
Busarakhan,2012/3/25,Total phosphorus,0.038
Busarakhan,2012/4/26,Total phosphorus,0
Busarakhan,2012/4/29,Total phosphorus,0.058
Busarakhan,2012/5/26,Total phosphorus,0.033
Busarakhan,2012/5/31,Total phosphorus,0.111
Busarakhan,2012/7/20,Total phosphorus,0.119
Busarakhan,2012/7/23,Total phosphorus,0.131
Busarakhan,2012/7/27,Total phosphorus,0.095
Busarakhan,2012/7/30,Total phosphorus,0.11
Busarakhan,2012/8/25,Total phosphorus,0.05
Busarakhan,2012/10/7,Total phosphorus,0.073
Busarakhan,2012/10/11,Total phosphorus,0.158
Busarakhan,2012/10/27,Total phosphorus,0.059
Busarakhan,2012/10/29,Total phosphorus,0.06
Busarakhan,2012/11/4,Total phosphorus,0.072
Busarakhan,2012/11/15,Total phosphorus,0.032
Busarakhan,2012/11/22,Total phosphorus,0.128
Busarakhan,2012/12/8,Total phosphorus,0.13
Busarakhan,2012/12/30,Total phosphorus,0.061
Busarakhan,2013/1/11,Total phosphorus,0.092
Busarakhan,2013/2/4,Total phosphorus,0.134
Busarakhan,2013/2/16,Total phosphorus,0.035
Busarakhan,2013/2/25,Total phosphorus,0.04
Busarakhan,2013/3/24,Total phosphorus,0.016
Busarakhan,2013/3/30,Total phosphorus,0.013
Busarakhan,2013/4/20,Total phosphorus,0.022
Busarakhan,2013/4/29,Total phosphorus,0.035
Busarakhan,2013/5/19,Total phosphorus,0.056
Busarakhan,2013/6/2,Total phosphorus,0.11
Busarakhan,2013/6/21,Total phosphorus,0.108
Busarakhan,2013/6/30,Total phosphorus,0.115
Busarakhan,2013/7/19,Total phosphorus,0.077
Busarakhan,2013/7/29,Total phosphorus,0.038
Busarakhan,2013/8/8,Total phosphorus,0.021
Busarakhan,2013/8/23,Total phosphorus,0.036
Busarakhan,2013/9/12,Total phosphorus,0.068
Busarakhan,2013/9/26,Total phosphorus,0.047
Busarakhan,2013/10/25,Total phosphorus,0.09
Busarakhan,2013/11/2,Total phosphorus,0.101
Busarakhan,2013/11/4,Total phosphorus,0.068
Busarakhan,2013/11/17,Total phosphorus,0.057
Busarakhan,2013/11/22,Total phosphorus,0.061
Busarakhan,2013/12/9,Total phosphorus,0.048
Busarakhan,2013/12/19,Total phosphorus,0.034
Busarakhan,2013/12/27,Total phosphorus,0.035
Busarakhan,2014/1/24,Total phosphorus,0.062
Busarakhan,2014/3/12,Total phosphorus,0.092
Busarakhan,2014/3/15,Total phosphorus,0.075
Busarakhan,2014/3/21,Total phosphorus,0.1
Busarakhan,2014/4/6,Total phosphorus,0.044
Busarakhan,2014/4/18,Total phosphorus,0.094
Busarakhan,2014/5/2,Total phosphorus,0.061
Busarakhan,2014/5/14,Total phosphorus,0.043
Busarakhan,2014/5/28,Total phosphorus,0.193
Busarakhan,2014/6/5,Total phosphorus,0.0658
Busarakhan,2014/6/11,Total phosphorus,0.128
Busarakhan,2014/7/12,Total phosphorus,0.09
Busarakhan,2014/8/9,Total phosphorus,0.072
Busarakhan,2014/8/22,Total phosphorus,0.328
Busarakhan,2014/8/27,Total phosphorus,0.106
Busarakhan,2014/9/3,Total phosphorus,0.105
Busarakhan,2014/9/10,Total phosphorus,0.065
Busarakhan,2014/9/18,Total phosphorus,0.095
Busarakhan,2014/10/10,Total phosphorus,0.067
Busarakhan,2014/10/17,Total phosphorus,0.115
Busarakhan,2014/11/2,Total phosphorus,0.117
Busarakhan,2014/11/13,Total phosphorus,0.174
Busarakhan,2014/11/21,Total phosphorus,0.074
Busarakhan,2014/12/6,Total phosphorus,0.088
Busarakhan,2014/12/11,Total phosphorus,0.081
Busarakhan,2014/12/13,Total phosphorus,0.075
Busarakhan,2015/1/16,Total phosphorus,0.054
Busarakhan,2015/1/31,Total phosphorus,0.074
Busarakhan,2015/2/14,Total phosphorus,0.144
Busarakhan,2015/2/27,Total phosphorus,0.084
Busarakhan,2015/3/15,Total phosphorus,0.077
Busarakhan,2015/3/21,Total phosphorus,0.067
Busarakhan,2015/4/10,Total phosphorus,0.152
Busarakhan,2015/4/23,Total phosphorus,0.053
Busarakhan,2015/5/10,Total phosphorus,0.061
Busarakhan,2015/5/27,Total phosphorus,0.077
Busarakhan,2015/6/6,Total phosphorus,0.122
Busarakhan,2015/6/17,Total phosphorus,0.048
Busarakhan,2015/7/12,Total phosphorus,0.081
Busarakhan,2015/7/23,Total phosphorus,0.047
Busarakhan,2015/8/1,Total phosphorus,0.179
Busarakhan,2015/8/9,Total phosphorus,0.05
Busarakhan,2015/8/21,Total phosphorus,0.081
Busarakhan,2015/9/9,Total phosphorus,0.052
Busarakhan,2015/9/22,Total phosphorus,0.08
Busarakhan,2015/10/8,Total phosphorus,0.113
Busarakhan,2015/10/15,Total phosphorus,0.082
Busarakhan,2015/11/11,Total phosphorus,0.046
Busarakhan,2015/11/18,Total phosphorus,0.075
Busarakhan,2015/11/28,Total phosphorus,0.049
Busarakhan,2015/12/9,Total phosphorus,0.058
Busarakhan,2015/12/19,Total phosphorus,0.049
Busarakhan,2016/1/14,Total phosphorus,0.086
Busarakhan,2016/2/6,Total phosphorus,0.083
Busarakhan,2016/2/26,Total phosphorus,0.164
Busarakhan,2016/3/11,Total phosphorus,0.043
Busarakhan,2016/3/20,Total phosphorus,0.022
Busarakhan,2016/4/8,Total phosphorus,0.093
Busarakhan,2016/4/24,Total phosphorus,0.111
Busarakhan,2016/5/14,Total phosphorus,0.067
Busarakhan,2016/5/26,Total phosphorus,0.059
Busarakhan,2016/6/16,Total phosphorus,0.121
Busarakhan,2016/6/26,Total phosphorus,0.07
Busarakhan,2016/7/14,Total phosphorus,0.114
Busarakhan,2016/7/20,Total phosphorus,0.227
Busarakhan,2016/7/24,Total phosphorus,0.243
Busarakhan,2016/8/11,Total phosphorus,0.179
Busarakhan,2016/8/19,Total phosphorus,0.179
Busarakhan,2016/9/9,Total phosphorus,0.058
Busarakhan,2016/9/17,Total phosphorus,0.09
Busarakhan,2016/9/24,Total phosphorus,0.079
Busarakhan,2016/10/15,Total phosphorus,0.08
Busarakhan,2016/10/27,Total phosphorus,0.06
Busarakhan,2016/11/12,Total phosphorus,0.058
Busarakhan,2016/11/25,Total phosphorus,0.087
Busarakhan,2016/12/8,Total phosphorus,0.072
Busarakhan,2016/12/17,Total phosphorus,0.055
Chai,1998/1/31,Potassium,4.266666667
Chai,1998/2/20,Potassium,4.333333333
Chai,1998/3/19,Potassium,3.966666667
Chai,1998/4/17,Potassium,2.766666667
Chai,1998/5/20,Potassium,4.1
Chai,1998/6/28,Potassium,3.753333333
Chai,1998/7/23,Potassium,4.366666667
Chai,1998/8/23,Potassium,3.133333333
Chai,1998/9/27,Potassium,4.2
Chai,1998/10/30,Potassium,3.5
Chai,1998/11/26,Potassium,1.866666667
Chai,1998/12/18,Potassium,4.066666667
Chai,1999/1/30,Potassium,2
Chai,1999/2/18,Potassium,2.833333333
Chai,1999/3/17,Potassium,4.2
Chai,1999/4/22,Potassium,3.2
Chai,1999/5/20,Potassium,3.066666667
Chai,1999/6/19,Potassium,2.866666667
Chai,1999/7/22,Potassium,3.2
Chai,1999/8/28,Potassium,3.433333333
Chai,1999/9/16,Potassium,3.233333333
Chai,1999/10/21,Potassium,3.766666667
Chai,1999/11/18,Potassium,3.466666667
Chai,1999/12/9,Potassium,2.733333333
Chai,2000/1/14,Potassium,4
Chai,2000/2/18,Potassium,3.2
Chai,2000/3/18,Potassium,3.733333333
Chai,2000/4/28,Potassium,2.6
Chai,2000/5/19,Potassium,2.733333333
Chai,2000/6/28,Potassium,3.633333333
Chai,2000/7/21,Potassium,2.4
Chai,2000/8/26,Potassium,4.933333333
Chai,2000/9/23,Potassium,2.733333333
Chai,2000/10/16,Potassium,3.6
Chai,2000/11/18,Potassium,3.333333333
Chai,2000/12/3,Potassium,3.733333333
Chai,2001/1/16,Potassium,2.6
Chai,2001/2/17,Potassium,3.4
Chai,2001/3/31,Potassium,2.4
Chai,2001/4/27,Potassium,2.266666667
Chai,2001/5/27,Potassium,3.133333333
Chai,2001/6/19,Potassium,3.91
Chai,2001/7/7,Potassium,3.66
Chai,2001/8/26,Potassium,4.233333333
Chai,2001/9/22,Potassium,3.6
Chai,2001/11/22,Potassium,3.533333333
Chai,2007/2/16,Potassium,1.41
Chai,2007/3/31,Potassium,2
Chai,2007/4/12,Potassium,1.2
Chai,2007/4/25,Potassium,1.4
Chai,2007/5/18,Potassium,1.18
Chai,2007/6/21,Potassium,1.866666667
Chai,2007/8/4,Potassium,1.466666667
Chai,2007/9/12,Potassium,1.266666667
Chai,2007/11/23,Potassium,2
Chai,2007/12/20,Potassium,2.266666667
Chai,2008/1/18,Potassium,1.866666667
Chai,2008/4/28,Potassium,1.266666667
Chai,2008/5/31,Potassium,1.466666667
Chai,2008/6/12,Potassium,1.266666667
Chai,2008/11/15,Potassium,2.166666667
Chai,2009/1/11,Potassium,1.966666667
Chai,2009/2/8,Potassium,1.833333333
Chai,2009/3/20,Potassium,2
Chai,2009/4/18,Potassium,2.466666667
Chai,2009/5/21,Potassium,2.1
Chai,2009/6/14,Potassium,1.733333333
Chai,2009/7/9,Potassium,2.2
Chai,2009/8/23,Potassium,2.133333333
Chai,2009/9/22,Potassium,2.466666667
Chai,2009/10/19,Potassium,2.366666667
Chai,2009/11/16,Potassium,2.333333333
Chai,2009/12/5,Potassium,2.5
Chai,2010/1/17,Potassium,2.133333333
Chai,2010/6/17,Potassium,2.21
Chai,2011/1/14,Potassium,2.033333333
Chai,2011/6/18,Potassium,2.733333333
Chai,2011/8/3,Potassium,2.466666667
Chai,2011/9/28,Potassium,1.866666667
Chai,2012/2/5,Potassium,2.6
Chai,2012/4/15,Potassium,3.1
Chai,2012/8/9,Potassium,3.066666667
Chai,2012/9/1,Potassium,2.233333333
Chai,2012/11/1,Potassium,3.1
Chai,2012/12/6,Potassium,2.966666667
Chai,2013/1/12,Potassium,3.133333333
Chai,2013/2/2,Potassium,3.033333333
Chai,2013/3/18,Potassium,3.066666667
Chai,2013/5/4,Potassium,2.866666667
Chai,2013/8/1,Potassium,2.7
Chai,2013/10/4,Potassium,2.666666667
Chai,2013/11/10,Potassium,2.466666667
Chai,2014/1/23,Potassium,2.233333333
Chai,2014/4/9,Potassium,2.066666667
Chai,2014/6/13,Potassium,1.466666667
Chai,2014/7/16,Potassium,1.533333333
Chai,2014/8/13,Potassium,1.266666667
Chai,2014/9/5,Potassium,1.433333333
Chai,2014/10/8,Potassium,2.6
Chai,2005/5/23,Total nitrogen,1.636666667
Chai,2005/6/13,Total nitrogen,1.73
Chai,2005/6/20,Total nitrogen,2.243333333
Chai,2005/7/23,Total nitrogen,1.042
Chai,2005/8/18,Total nitrogen,2.16
Chai,2005/8/25,Total nitrogen,1.966666667
Chai,2005/9/29,Total nitrogen,2.446666667
Chai,2005/10/10,Total nitrogen,2.16
Chai,2005/10/20,Total nitrogen,1.873333333
Chai,2005/11/19,Total nitrogen,2.523333333
Chai,2005/11/26,Total nitrogen,2.343333333
Chai,2005/12/16,Total nitrogen,3.056666667
Chai,2006/1/19,Total nitrogen,2.853333333
Chai,2006/1/28,Total nitrogen,3.01
Chai,2006/2/24,Total nitrogen,3.74
Chai,2006/2/28,Total nitrogen,3.58
Chai,2006/3/29,Total nitrogen,3.543333333
Chai,2006/4/30,Total nitrogen,2.15
Chai,2006/5/25,Total nitrogen,0.828666667
